data,num_file,L0,L2,NNZ,RL_iters,RL_rewards,MF_iters,MF_rewards
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_126.csv,55,0.00454671331862836,0.0,1,82,20,115,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_126.csv,55,0.04546713318628359,0.0,1,5,3,160,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_953.csv,56,4.56844598512993e-05,0.0,4,95,18,284,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_953.csv,56,0.000456844598512993,0.0,1,140,21,115,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_953.csv,56,0.00456844598512993,0.0,1,101,16,135,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_953.csv,56,0.0456844598512993,0.0,1,6,5,52,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_868.csv,57,4.5460671057121975e-05,0.0,5,136,23,369,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_868.csv,57,0.00045460671057121973,0.0,1,90,18,249,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_868.csv,57,0.004546067105712197,0.0,1,103,15,195,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_868.csv,57,0.045460671057121975,0.0,1,24,9,97,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_600.csv,58,4.568211088596341e-05,0.0,6,452,24,307,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_600.csv,58,0.0004568211088596341,0.0,1,192,17,195,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_600.csv,58,0.00456821108859634,0.0,1,128,16,161,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_600.csv,58,0.04568211088596341,0.0,1,21,10,133,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_377.csv,59,4.5738243512515594e-05,0.0,5,232,25,388,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_377.csv,59,0.00045738243512515595,0.0,1,189,21,257,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_377.csv,59,0.004573824351251559,0.0,1,157,18,230,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_377.csv,59,0.0457382435125156,0.0,1,12,8,104,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_998.csv,60,4.579115587061829e-05,0.0,6,143,15,367,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_998.csv,60,0.00045791155870618285,0.0,1,146,21,127,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_998.csv,60,0.004579115587061829,0.0,1,113,20,148,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_998.csv,60,0.045791155870618286,0.0,1,29,9,122,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_753.csv,61,4.553016934436255e-05,0.0,7,108,17,284,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_753.csv,61,0.0004553016934436254,0.0,1,134,20,127,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_753.csv,61,0.004553016934436254,0.0,1,148,16,110,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_753.csv,61,0.04553016934436255,0.0,2,20,7,8,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_264.csv,62,4.574212098963437e-05,0.0,4,90,17,419,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_264.csv,62,0.0004574212098963437,0.0,2,119,19,233,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_264.csv,62,0.004574212098963437,0.0,1,112,20,73,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_264.csv,62,0.04574212098963437,0.0,1,11,9,221,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_258.csv,63,4.5543845582440264e-05,0.0,5,96,13,345,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_258.csv,63,0.00045543845582440265,0.0,1,167,19,212,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_258.csv,63,0.004554384558244026,0.0,1,76,16,119,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_258.csv,63,0.04554384558244026,0.0,1,7,5,103,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_75.csv,64,4.596324580000486e-05,0.0,4,117,16,183,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_75.csv,64,0.0004596324580000486,0.0,1,138,19,154,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_75.csv,64,0.004596324580000486,0.0,1,136,17,138,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_75.csv,64,0.04596324580000486,0.0,1,7,4,95,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_383.csv,65,4.5789882998555e-05,0.0,6,257,16,475,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_383.csv,65,0.00045789882998555005,0.0,3,191,26,202,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_383.csv,65,0.004578988299855501,0.0,1,120,21,150,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_383.csv,65,0.04578988299855501,0.0,1,60,16,55,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_580.csv,66,4.57536655213043e-05,0.0,6,129,20,476,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_580.csv,66,0.000457536655213043,0.0,2,141,15,170,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_580.csv,66,0.00457536655213043,0.0,1,142,19,108,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_580.csv,66,0.045753665521304304,0.0,1,12,8,148,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_512.csv,67,4.578095887352871e-05,0.0,5,63,13,383,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_512.csv,67,0.00045780958873528713,0.0,1,109,23,152,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_512.csv,67,0.004578095887352871,0.0,1,71,17,128,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_512.csv,67,0.04578095887352871,0.0,1,10,8,121,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_475.csv,68,4.583625534550584e-05,0.0,7,254,20,277,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_475.csv,68,0.0004583625534550584,0.0,1,167,17,115,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_475.csv,68,0.004583625534550584,0.0,1,145,19,105,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_475.csv,68,0.04583625534550584,0.0,1,30,10,19,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_899.csv,69,4.579412337616541e-05,0.0,6,253,31,308,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_899.csv,69,0.0004579412337616541,0.0,1,238,19,178,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_899.csv,69,0.004579412337616541,0.0,1,161,18,86,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_899.csv,69,0.04579412337616541,0.0,1,14,5,102,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_845.csv,70,4.550856594895486e-05,0.0,3,140,16,239,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_845.csv,70,0.0004550856594895486,0.0,3,68,13,175,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_845.csv,70,0.004550856594895486,0.0,2,29,8,119,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_845.csv,70,0.04550856594895486,0.0,1,8,6,37,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_41.csv,71,4.5482169583568985e-05,0.0,3,131,16,415,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_41.csv,71,0.00045482169583568985,0.0,2,111,14,227,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_41.csv,71,0.004548216958356898,0.0,1,101,22,209,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_41.csv,71,0.04548216958356899,0.0,1,5,3,130,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_64.csv,72,4.5723604283982745e-05,0.0,3,106,29,240,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_64.csv,72,0.00045723604283982747,0.0,1,120,16,147,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_64.csv,72,0.0045723604283982745,0.0,2,82,15,105,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_64.csv,72,0.04572360428398275,0.0,1,12,4,37,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_994.csv,73,4.5557794524614894e-05,0.0,3,218,17,398,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_994.csv,73,0.0004555779452461489,0.0,1,173,18,223,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_994.csv,73,0.0045557794524614895,0.0,1,152,18,186,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_994.csv,73,0.04555779452461489,0.0,1,16,7,7,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_165.csv,74,4.568787665246781e-05,0.0,5,184,19,319,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_165.csv,74,0.00045687876652467807,0.0,1,146,17,202,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_165.csv,74,0.004568787665246781,0.0,1,129,16,214,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_165.csv,74,0.04568787665246781,0.0,1,13,9,97,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_384.csv,75,4.553977908030309e-05,0.0,2,154,20,280,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_384.csv,75,0.0004553977908030309,0.0,1,178,22,198,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_384.csv,75,0.004553977908030309,0.0,1,88,15,162,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_384.csv,75,0.04553977908030309,0.0,1,27,6,87,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_79.csv,76,4.545378106969664e-05,0.0,8,334,29,640,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_79.csv,76,0.00045453781069696635,0.0,2,220,23,173,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_79.csv,76,0.004545378106969664,0.0,1,158,22,133,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_79.csv,76,0.045453781069696636,0.0,1,82,16,44,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_89.csv,77,4.571737331525184e-05,0.0,7,146,19,328,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_89.csv,77,0.0004571737331525184,0.0,1,134,21,149,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_89.csv,77,0.004571737331525184,0.0,1,132,21,158,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_89.csv,77,0.045717373315251844,0.0,2,9,6,14,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,78,4.524728362426654e-05,0.0,5,324,22,373,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,78,0.0004524728362426654,0.0,2,302,22,208,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,78,0.004524728362426654,0.0,1,158,21,109,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,78,0.04524728362426654,0.0,1,55,17,42,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_261.csv,79,4.572996487066389e-05,0.0,5,190,15,326,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_261.csv,79,0.00045729964870663885,0.0,1,141,17,132,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_261.csv,79,0.004572996487066389,0.0,1,145,17,89,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_261.csv,79,0.045729964870663886,0.0,1,7,6,41,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_288.csv,80,4.583626807812117e-05,0.0,6,188,19,312,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_288.csv,80,0.0004583626807812117,0.0,1,168,17,190,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_288.csv,80,0.004583626807812117,0.0,1,132,16,194,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_288.csv,80,0.04583626807812117,0.0,1,21,11,145,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_744.csv,81,4.611867373979331e-05,0.0,3,136,20,376,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_744.csv,81,0.0004611867373979332,0.0,1,180,21,201,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_744.csv,81,0.004611867373979331,0.0,1,160,17,214,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_744.csv,81,0.046118673739793316,0.0,1,5,3,218,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_241.csv,82,4.585982787833616e-05,0.0,5,221,21,207,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_241.csv,82,0.0004585982787833616,0.0,1,152,16,151,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_241.csv,82,0.004585982787833616,0.0,1,138,16,132,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_241.csv,82,0.04585982787833616,0.0,1,11,7,82,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_314.csv,83,4.567047247655932e-05,0.0,5,280,20,384,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_314.csv,83,0.00045670472476559324,0.0,1,126,21,269,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_314.csv,83,0.0045670472476559325,0.0,1,114,16,292,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_314.csv,83,0.04567047247655932,0.0,2,2,2,2,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_869.csv,84,4.5616168502433054e-05,0.0,7,93,15,272,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_869.csv,84,0.0004561616850243305,0.0,1,121,20,167,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_869.csv,84,0.0045616168502433056,0.0,1,101,19,150,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_869.csv,84,0.04561616850243305,0.0,1,14,9,105,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_289.csv,85,4.5432291674719575e-05,0.0,4,209,14,320,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_289.csv,85,0.00045432291674719574,0.0,1,159,21,201,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_289.csv,85,0.0045432291674719575,0.0,1,135,16,103,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_289.csv,85,0.04543229167471957,0.0,1,15,9,119,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_737.csv,86,4.585093852316089e-05,0.0,5,100,18,304,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_737.csv,86,0.0004585093852316089,0.0,2,195,21,149,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_737.csv,86,0.004585093852316089,0.0,1,119,18,192,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_737.csv,86,0.04585093852316089,0.0,1,78,10,55,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_642.csv,87,4.5597646791054164e-05,0.0,7,943,21,354,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_642.csv,87,0.0004559764679105416,0.0,1,313,18,179,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_642.csv,87,0.004559764679105416,0.0,1,189,21,155,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_642.csv,87,0.04559764679105416,0.0,1,37,8,93,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_652.csv,88,4.565145156860265e-05,0.0,9,177,17,352,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_652.csv,88,0.0004565145156860265,0.0,1,121,25,124,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_652.csv,88,0.004565145156860265,0.0,1,97,22,119,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_652.csv,88,0.04565145156860265,0.0,1,17,7,47,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_973.csv,89,4.5661059858215697e-05,0.0,7,91,20,356,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_973.csv,89,0.0004566105985821569,0.0,2,133,19,202,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_973.csv,89,0.004566105985821569,0.0,1,110,28,93,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_973.csv,89,0.0456610598582157,0.0,2,10,7,8,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_852.csv,90,4.57438743536364e-05,0.0,3,221,22,284,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_852.csv,90,0.000457438743536364,0.0,1,179,18,162,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_852.csv,90,0.00457438743536364,0.0,1,74,21,109,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_852.csv,90,0.0457438743536364,0.0,1,7,5,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_726.csv,91,4.569170940169715e-05,0.0,4,241,19,224,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_726.csv,91,0.00045691709401697144,0.0,1,173,19,189,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_726.csv,91,0.004569170940169715,0.0,2,66,14,156,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_726.csv,91,0.045691709401697145,0.0,1,11,5,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_620.csv,92,4.582471374313611e-05,0.0,4,297,18,417,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_620.csv,92,0.00045824713743136106,0.0,1,152,18,247,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_620.csv,92,0.004582471374313611,0.0,1,134,21,202,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_620.csv,92,0.045824713743136104,0.0,1,9,6,148,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_555.csv,93,4.580289114445999e-05,0.0,4,185,23,354,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_555.csv,93,0.0004580289114445999,0.0,2,161,17,148,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_555.csv,93,0.004580289114445999,0.0,1,118,20,95,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_555.csv,93,0.04580289114445999,0.0,1,28,9,45,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_140.csv,94,4.573986964747104e-05,0.0,8,114,10,368,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_140.csv,94,0.0004573986964747104,0.0,1,258,22,196,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_140.csv,94,0.004573986964747104,0.0,1,167,20,98,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_140.csv,94,0.04573986964747104,0.0,1,32,6,68,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_423.csv,95,4.556250366411531e-05,0.0,4,147,21,308,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_423.csv,95,0.00045562503664115314,0.0,1,146,19,207,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_423.csv,95,0.004556250366411531,0.0,1,149,20,185,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_423.csv,95,0.045562503664115316,0.0,1,4,3,87,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_657.csv,96,4.548074409545626e-05,0.0,6,187,17,323,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_657.csv,96,0.00045480744095456263,0.0,2,142,17,200,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_657.csv,96,0.004548074409545626,0.0,1,81,17,174,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_657.csv,96,0.045480744095456264,0.0,1,14,10,67,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_111.csv,97,4.5637033701452216e-05,0.0,6,189,18,312,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_111.csv,97,0.00045637033701452213,0.0,3,103,16,201,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_111.csv,97,0.0045637033701452214,0.0,1,76,20,197,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_111.csv,97,0.045637033701452216,0.0,1,6,3,5,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_772.csv,98,4.610779396387848e-05,0.0,5,165,16,242,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_772.csv,98,0.00046107793963878475,0.0,1,125,16,154,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_772.csv,98,0.004610779396387848,0.0,1,148,17,133,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_772.csv,98,0.04610779396387848,0.0,1,18,11,68,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_433.csv,99,4.553960039857803e-05,0.0,5,68,20,266,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_433.csv,99,0.0004553960039857803,0.0,1,154,27,86,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_433.csv,99,0.004553960039857803,0.0,1,138,27,79,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_433.csv,99,0.04553960039857803,0.0,1,29,10,68,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_125.csv,100,4.5270547252188436e-05,0.0,4,143,16,260,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_125.csv,100,0.0004527054725218844,0.0,1,134,18,153,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_125.csv,100,0.004527054725218844,0.0,1,110,22,137,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_125.csv,100,0.04527054725218844,0.0,1,8,5,27,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_442.csv,101,4.58760325669176e-05,0.0,5,201,13,421,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_442.csv,101,0.000458760325669176,0.0,1,148,21,289,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_442.csv,101,0.00458760325669176,0.0,1,136,19,95,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_442.csv,101,0.0458760325669176,0.0,1,15,9,193,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_823.csv,102,4.5765254810398116e-05,0.0,5,174,17,305,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_823.csv,102,0.00045765254810398116,0.0,2,145,25,129,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_823.csv,102,0.004576525481039812,0.0,1,123,17,122,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_823.csv,102,0.045765254810398115,0.0,1,25,8,64,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_426.csv,103,4.542748163499991e-05,0.0,4,122,14,233,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_426.csv,103,0.0004542748163499991,0.0,2,133,23,102,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_426.csv,103,0.004542748163499991,0.0,1,100,19,156,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_426.csv,103,0.04542748163499991,0.0,1,6,5,107,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_42.csv,104,4.542775154628907e-05,0.0,3,278,21,537,32
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_42.csv,104,0.0004542775154628907,0.0,1,143,15,421,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_42.csv,104,0.004542775154628907,0.0,1,180,19,411,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_42.csv,104,0.04542775154628907,0.0,2,7,6,235,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_618.csv,105,4.528415523729769e-05,0.0,8,126,14,400,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_618.csv,105,0.00045284155237297684,0.0,1,148,20,175,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_618.csv,105,0.004528415523729769,0.0,2,100,15,167,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_618.csv,105,0.04528415523729769,0.0,1,13,7,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_378.csv,106,4.550201098515329e-05,0.0,7,989,19,446,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_378.csv,106,0.0004550201098515329,0.0,1,235,16,190,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_378.csv,106,0.004550201098515329,0.0,1,219,16,120,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_378.csv,106,0.045502010985153295,0.0,1,23,7,140,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_86.csv,107,4.565446420848822e-05,0.0,5,212,20,358,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_86.csv,107,0.00045654464208488214,0.0,1,195,19,264,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_86.csv,107,0.004565446420848822,0.0,1,187,18,207,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_86.csv,107,0.04565446420848822,0.0,1,7,5,159,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_942.csv,108,4.579268456215429e-05,0.0,5,238,23,368,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_942.csv,108,0.00045792684562154283,0.0,1,158,19,156,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_942.csv,108,0.004579268456215428,0.0,2,118,13,60,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_942.csv,108,0.04579268456215429,0.0,1,18,11,164,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_816.csv,109,4.5602296354634404e-05,0.0,6,130,18,262,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_816.csv,109,0.00045602296354634405,0.0,1,140,19,163,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_816.csv,109,0.00456022963546344,0.0,1,132,19,177,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_816.csv,109,0.045602296354634406,0.0,1,10,7,59,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_77.csv,110,4.5951787775653786e-05,0.0,3,129,17,387,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_77.csv,110,0.00045951787775653786,0.0,2,135,18,258,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_77.csv,110,0.0045951787775653785,0.0,1,99,19,256,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_77.csv,110,0.045951787775653785,0.0,1,11,4,140,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_754.csv,111,4.5424272878311877e-05,0.0,9,572,21,490,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_754.csv,111,0.0004542427287831188,0.0,1,136,18,228,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_754.csv,111,0.004542427287831188,0.0,1,184,21,185,21
