data,num_file,L0,L2,NNZ,RL_iters,RL_rewards,MF_iters,MF_rewards,SAMP_iters,SAMP_rewards,SB_iters,SB_rewards
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_603.csv,583,0.045679428753899465,0.0,1,4,3,46,4,46,4,13,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_773.csv,584,4.5677241513454814e-05,0.0,4,109,19,278,28,149,23,69,32
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_773.csv,584,0.00045677241513454814,0.0,1,134,21,136,22,129,22,45,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_773.csv,584,0.004567724151345482,0.0,1,107,18,109,19,110,25,46,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_773.csv,584,0.045677241513454814,0.0,1,9,7,94,9,15,7,21,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_64.csv,585,4.5723604283982745e-05,0.0,3,115,33,240,20,150,15,67,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_64.csv,585,0.00045723604283982747,0.0,1,145,25,147,27,179,21,53,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_64.csv,585,0.0045723604283982745,0.0,2,96,15,105,18,78,17,48,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_64.csv,585,0.04572360428398275,0.0,1,12,4,37,3,36,3,8,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_144.csv,586,4.5624742041668565e-05,0.0,5,74,16,219,14,64,14,38,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_144.csv,586,0.00045624742041668563,0.0,2,131,18,147,24,204,18,80,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_144.csv,586,0.0045624742041668566,0.0,1,73,21,81,22,80,22,43,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_144.csv,586,0.04562474204166857,0.0,1,9,7,9,8,11,8,7,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_367.csv,587,4.59027134186983e-05,0.0,5,263,16,370,24,288,22,135,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_367.csv,587,0.00045902713418698296,0.0,1,180,19,132,21,124,21,67,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_367.csv,587,0.004590271341869829,0.0,1,114,17,147,16,62,18,39,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_367.csv,587,0.045902713418698296,0.0,1,10,6,114,7,18,5,8,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_777.csv,588,4.5780821697858815e-05,0.0,5,127,15,243,20,141,16,49,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_777.csv,588,0.0004578082169785882,0.0,1,163,19,90,20,135,28,87,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_777.csv,588,0.004578082169785881,0.0,1,142,19,67,16,90,20,24,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_777.csv,588,0.04578082169785882,0.0,1,19,8,6,5,7,4,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_101.csv,589,4.5506414154596124e-05,0.0,6,186,27,280,24,147,19,112,36
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_101.csv,589,0.0004550641415459612,0.0,1,137,20,165,24,109,20,61,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_101.csv,589,0.004550641415459612,0.0,1,106,19,155,23,81,20,42,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_101.csv,589,0.04550641415459612,0.0,1,3,3,88,4,65,3,12,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_968.csv,590,4.5420037474472556e-05,0.0,5,115,21,140,17,131,16,50,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_968.csv,590,0.0004542003747447255,0.0,1,245,22,123,18,117,24,46,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_968.csv,590,0.004542003747447255,0.0,1,154,18,103,19,71,20,124,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_968.csv,590,0.045420037474472555,0.0,1,16,8,17,7,13,7,10,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,591,4.524728362426654e-05,0.0,5,317,22,373,21,265,15,164,37
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,591,0.0004524728362426654,0.0,2,134,26,208,21,158,25,83,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,591,0.004524728362426654,0.0,1,155,18,109,20,81,19,24,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_344.csv,591,0.04524728362426654,0.0,1,59,15,42,13,41,17,13,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_446.csv,592,4.573381276627613e-05,0.0,3,456,27,381,25,165,22,102,31
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_446.csv,592,0.0004573381276627612,0.0,1,198,23,286,22,138,28,81,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_446.csv,592,0.004573381276627612,0.0,1,72,14,226,16,164,16,34,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_446.csv,592,0.045733812766276125,0.0,1,8,4,172,4,183,5,36,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_316.csv,593,4.5759442080290594e-05,0.0,8,155,18,611,13,356,17,147,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_316.csv,593,0.00045759442080290594,0.0,1,117,17,233,23,126,15,48,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_316.csv,593,0.0045759442080290594,0.0,1,117,18,227,20,95,18,51,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_316.csv,593,0.04575944208029059,0.0,1,12,7,180,8,194,9,11,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_682.csv,594,4.570398045843083e-05,0.0,7,557,20,252,14,111,19,105,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_682.csv,594,0.0004570398045843083,0.0,1,248,16,126,19,100,18,26,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_682.csv,594,0.0045703980458430835,0.0,1,195,19,115,24,85,17,47,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_682.csv,594,0.04570398045843083,0.0,1,31,10,54,10,41,12,15,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_792.csv,595,4.6037351747668576e-05,0.0,6,95,14,499,12,298,16,179,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_792.csv,595,0.0004603735174766858,0.0,2,136,18,178,25,77,23,60,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_792.csv,595,0.0046037351747668575,0.0,1,86,15,91,13,68,15,35,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_792.csv,595,0.04603735174766858,0.0,3,12,6,6,6,4,4,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_436.csv,596,4.560626745421846e-05,0.0,6,562,14,388,15,137,13,92,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_436.csv,596,0.0004560626745421845,0.0,1,211,18,160,23,142,20,40,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_436.csv,596,0.004560626745421846,0.0,1,141,16,159,21,114,16,30,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_436.csv,596,0.04560626745421845,0.0,1,40,18,127,11,67,10,16,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_765.csv,597,4.564837567370072e-05,0.0,6,73,13,332,12,502,14,59,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_765.csv,597,0.00045648375673700714,0.0,1,187,19,190,17,81,18,52,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_765.csv,597,0.0045648375673700715,0.0,1,194,19,158,19,123,23,34,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_765.csv,597,0.04564837567370072,0.0,1,18,5,106,5,130,5,31,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_275.csv,598,4.5655261104165974e-05,0.0,1,133,20,364,25,160,19,57,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_275.csv,598,0.00045655261104165975,0.0,1,127,21,306,25,130,18,92,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_275.csv,598,0.004565526110416597,0.0,2,33,12,36,10,46,13,23,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_275.csv,598,0.04565526110416598,0.0,1,1,1,1,1,1,1,1,1
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_564.csv,599,4.55331146725116e-05,0.0,2,123,26,181,28,126,16,66,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_564.csv,599,0.000455331146725116,0.0,2,126,18,196,22,128,26,81,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_564.csv,599,0.00455331146725116,0.0,1,110,17,66,17,122,22,85,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_564.csv,599,0.0455331146725116,0.0,3,21,7,3,3,3,3,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_55.csv,600,4.584610583038624e-05,0.0,7,127,11,529,12,248,14,171,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_55.csv,600,0.00045846105830386235,0.0,1,173,26,189,24,79,16,83,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_55.csv,600,0.004584610583038624,0.0,1,153,20,186,20,110,18,68,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_55.csv,600,0.04584610583038624,0.0,1,21,10,181,7,141,9,7,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_129.csv,601,4.5953600564417674e-05,0.0,6,224,20,367,15,152,15,72,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_129.csv,601,0.00045953600564417667,0.0,1,198,20,209,28,145,20,65,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_129.csv,601,0.004595360056441767,0.0,2,118,21,195,22,109,16,74,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_129.csv,601,0.04595360056441767,0.0,1,4,3,180,5,182,4,24,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_844.csv,602,4.567299802622662e-05,0.0,6,215,18,459,12,66,13,37,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_844.csv,602,0.00045672998026226617,0.0,1,239,23,244,23,125,19,57,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_844.csv,602,0.004567299802622662,0.0,1,199,22,156,18,117,20,114,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_844.csv,602,0.045672998026226624,0.0,1,21,11,95,13,42,14,24,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_137.csv,603,4.554900412436327e-05,0.0,4,498,27,299,21,107,21,86,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_137.csv,603,0.00045549004124363277,0.0,1,188,23,195,29,126,16,80,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_137.csv,603,0.004554900412436328,0.0,1,69,13,147,20,112,17,53,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_137.csv,603,0.045549004124363274,0.0,1,14,5,5,3,3,3,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_531.csv,604,4.58749208404538e-05,0.0,7,296,17,269,14,210,19,55,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_531.csv,604,0.000458749208404538,0.0,1,232,19,146,31,149,25,39,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_531.csv,604,0.0045874920840453795,0.0,1,118,19,118,24,92,21,67,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_531.csv,604,0.0458749208404538,0.0,2,13,4,42,4,9,6,8,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_576.csv,605,4.571201862164629e-05,0.0,5,464,16,262,27,188,23,175,37
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_576.csv,605,0.0004571201862164629,0.0,1,130,22,118,22,66,17,88,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_576.csv,605,0.004571201862164629,0.0,1,156,22,142,14,112,16,53,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_576.csv,605,0.04571201862164629,0.0,1,7,5,4,3,3,3,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_335.csv,606,4.583527737473377e-05,0.0,7,131,31,426,20,91,14,67,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_335.csv,606,0.0004583527737473377,0.0,1,179,23,139,26,116,24,61,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_335.csv,606,0.004583527737473377,0.0,1,152,25,92,16,81,20,60,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_335.csv,606,0.04583527737473377,0.0,1,23,10,117,9,16,10,9,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_662.csv,607,4.5596059085066906e-05,0.0,5,152,22,418,22,167,15,115,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_662.csv,607,0.00045596059085066906,0.0,1,134,23,271,25,220,19,50,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_662.csv,607,0.0045596059085066904,0.0,2,100,17,110,23,132,17,64,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_662.csv,607,0.045596059085066906,0.0,1,4,3,52,3,10,4,4,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_676.csv,608,4.572616617060266e-05,0.0,6,101,12,262,12,162,12,89,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_676.csv,608,0.00045726166170602655,0.0,1,196,18,116,19,151,26,40,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_676.csv,608,0.0045726166170602656,0.0,1,123,15,99,17,91,13,36,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_676.csv,608,0.045726166170602656,0.0,1,25,12,17,11,18,9,8,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_847.csv,609,4.585583982606545e-05,0.0,7,86,12,443,13,429,12,41,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_847.csv,609,0.00045855839826065446,0.0,2,141,21,181,24,174,29,239,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_847.csv,609,0.004585583982606545,0.0,1,137,21,141,18,97,21,63,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_847.csv,609,0.04585583982606545,0.0,1,31,11,130,9,62,12,14,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_621.csv,610,4.546697461590282e-05,0.0,7,231,26,298,23,201,20,374,42
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_621.csv,610,0.00045466974615902817,0.0,1,196,15,165,22,109,11,52,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_621.csv,610,0.004546697461590281,0.0,1,122,14,131,16,114,20,42,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_621.csv,610,0.04546697461590282,0.0,1,7,4,3,3,3,3,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_115.csv,611,4.524081867510194e-05,0.0,9,119,18,207,9,286,16,100,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_115.csv,611,0.0004524081867510194,0.0,3,173,26,244,32,194,29,107,33
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_115.csv,611,0.004524081867510194,0.0,1,145,19,161,16,122,16,24,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_115.csv,611,0.04524081867510194,0.0,1,41,16,103,17,54,19,13,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_623.csv,612,4.545758729011735e-05,0.0,9,348,29,775,16,482,20,184,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_623.csv,612,0.0004545758729011735,0.0,1,201,18,191,27,141,22,74,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_623.csv,612,0.004545758729011735,0.0,1,142,18,186,27,128,20,83,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_623.csv,612,0.045457587290117354,0.0,1,35,10,144,11,21,8,28,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_664.csv,613,4.545525811209279e-05,0.0,6,293,11,317,15,311,14,83,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_664.csv,613,0.0004545525811209279,0.0,1,148,19,174,28,152,28,62,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_664.csv,613,0.004545525811209279,0.0,1,149,18,151,25,115,23,20,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_664.csv,613,0.04545525811209279,0.0,1,44,15,138,17,66,18,14,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_89.csv,614,4.571737331525184e-05,0.0,7,154,19,328,18,311,23,107,38
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_89.csv,614,0.0004571737331525184,0.0,1,135,21,149,18,136,21,16,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_89.csv,614,0.004571737331525184,0.0,1,132,21,158,15,85,22,24,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_89.csv,614,0.045717373315251844,0.0,2,9,6,14,12,13,8,7,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_6.csv,615,4.6042515320891974e-05,0.0,4,87,14,301,18,135,15,88,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_6.csv,615,0.0004604251532089197,0.0,1,123,20,149,21,80,22,53,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_6.csv,615,0.004604251532089197,0.0,1,103,20,142,20,129,20,44,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_6.csv,615,0.04604251532089197,0.0,1,5,4,19,4,27,4,7,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_581.csv,616,4.570765402355462e-05,0.0,5,169,20,421,20,108,15,201,31
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_581.csv,616,0.0004570765402355462,0.0,2,137,18,116,27,81,20,39,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_581.csv,616,0.0045707654023554615,0.0,1,104,15,168,20,92,16,39,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_581.csv,616,0.04570765402355462,0.0,2,9,6,111,7,75,8,11,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_108.csv,617,4.562501906885432e-05,0.0,5,133,23,289,16,111,22,62,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_108.csv,617,0.0004562501906885432,0.0,2,189,21,69,20,100,22,43,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_108.csv,617,0.004562501906885431,0.0,1,165,20,58,14,87,15,17,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_108.csv,617,0.04562501906885432,0.0,1,63,15,25,12,24,14,31,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_496.csv,618,4.543485713041386e-05,0.0,8,362,16,442,15,215,16,215,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_496.csv,618,0.0004543485713041385,0.0,1,160,25,147,26,144,20,67,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_496.csv,618,0.004543485713041385,0.0,1,143,25,129,21,87,19,54,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_496.csv,618,0.045434857130413855,0.0,1,17,11,10,6,13,9,7,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_472.csv,619,4.55161288596565e-05,0.0,8,51,18,332,13,199,14,56,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_472.csv,619,0.00045516128859656504,0.0,1,121,22,120,23,97,21,36,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_472.csv,619,0.004551612885965651,0.0,1,115,19,94,18,47,14,33,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_472.csv,619,0.0455161288596565,0.0,1,8,4,55,4,49,4,38,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_679.csv,620,4.5671152393012784e-05,0.0,7,191,18,376,19,96,17,153,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_679.csv,620,0.00045671152393012785,0.0,1,108,23,201,21,137,23,67,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_679.csv,620,0.0045671152393012785,0.0,1,60,15,187,20,138,19,59,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_679.csv,620,0.04567115239301278,0.0,1,16,7,197,8,64,6,8,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_208.csv,621,4.5802862238925806e-05,0.0,6,102,22,202,29,152,28,84,38
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_208.csv,621,0.000458028622389258,0.0,1,88,18,161,21,117,22,31,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_208.csv,621,0.00458028622389258,0.0,2,63,16,146,19,87,14,53,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_208.csv,621,0.0458028622389258,0.0,1,8,5,79,3,29,3,27,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_668.csv,622,4.57266721084879e-05,0.0,4,90,16,320,19,171,18,82,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_668.csv,622,0.000457266721084879,0.0,1,144,25,138,20,85,20,39,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_668.csv,622,0.00457266721084879,0.0,1,124,23,76,14,100,18,20,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_668.csv,622,0.0457266721084879,0.0,1,18,8,138,9,63,9,29,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_960.csv,623,4.580695510943114e-05,0.0,4,202,19,321,22,165,22,76,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_960.csv,623,0.00045806955109431143,0.0,1,220,21,145,20,133,19,52,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_960.csv,623,0.004580695510943114,0.0,1,124,18,106,15,98,18,69,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_960.csv,623,0.04580695510943114,0.0,1,16,6,95,8,34,5,9,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_587.csv,624,4.59126417752385e-05,0.0,4,205,29,210,29,170,24,154,36
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_587.csv,624,0.000459126417752385,0.0,1,200,18,160,23,119,19,44,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_587.csv,624,0.00459126417752385,0.0,1,111,27,101,11,62,16,17,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_587.csv,624,0.0459126417752385,0.0,1,7,6,50,5,27,4,8,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_348.csv,625,4.5411274995182736e-05,0.0,8,258,16,430,12,397,18,83,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_348.csv,625,0.0004541127499518273,0.0,2,190,24,117,24,95,14,31,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_348.csv,625,0.004541127499518273,0.0,1,134,17,61,17,50,13,27,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_348.csv,625,0.045411274995182736,0.0,1,31,9,26,8,12,7,13,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_523.csv,626,4.595127227974666e-05,0.0,5,132,14,271,15,136,16,28,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_523.csv,626,0.0004595127227974666,0.0,1,195,24,118,25,105,30,57,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_523.csv,626,0.004595127227974666,0.0,1,61,14,92,18,54,14,63,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_523.csv,626,0.04595127227974666,0.0,1,6,4,16,3,12,3,8,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_957.csv,627,4.551138667973095e-05,0.0,7,128,17,323,20,221,20,118,35
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_957.csv,627,0.0004551138667973095,0.0,1,141,26,166,20,121,25,30,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_957.csv,627,0.004551138667973095,0.0,1,123,20,170,21,101,18,54,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_957.csv,627,0.04551138667973095,0.0,1,27,11,86,11,28,11,23,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_283.csv,628,4.568348439642393e-05,0.0,3,210,19,387,23,220,26,86,34
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_283.csv,628,0.0004568348439642393,0.0,1,101,16,265,18,191,25,56,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_283.csv,628,0.004568348439642393,0.0,1,129,17,325,18,150,21,16,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_283.csv,628,0.04568348439642393,0.0,1,6,6,156,4,144,5,24,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_611.csv,629,4.550903069269529e-05,0.0,8,172,23,503,13,212,15,123,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_611.csv,629,0.0004550903069269529,0.0,1,253,21,157,29,149,20,71,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_611.csv,629,0.004550903069269529,0.0,1,155,19,135,21,98,17,16,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_611.csv,629,0.04550903069269529,0.0,1,30,9,76,12,49,9,23,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_752.csv,630,4.545829835359386e-05,0.0,2,205,19,326,25,193,23,93,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_752.csv,630,0.00045458298353593865,0.0,1,216,18,243,23,125,13,42,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_752.csv,630,0.004545829835359386,0.0,1,125,13,219,11,41,15,32,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_752.csv,630,0.045458298353593864,0.0,1,7,4,136,4,173,4,115,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_782.csv,631,4.541793855646904e-05,0.0,6,166,16,304,17,143,19,95,31
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_782.csv,631,0.00045417938556469034,0.0,1,209,20,259,24,102,17,48,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_782.csv,631,0.004541793855646904,0.0,1,144,20,208,17,107,17,47,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_782.csv,631,0.045417938556469035,0.0,1,7,5,176,8,135,7,52,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_571.csv,632,4.5501527479636674e-05,0.0,7,219,12,137,16,112,15,83,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_571.csv,632,0.0004550152747963667,0.0,1,139,20,114,25,108,17,78,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_571.csv,632,0.004550152747963668,0.0,2,98,13,65,14,92,20,21,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_571.csv,632,0.04550152747963668,0.0,1,22,9,20,5,24,8,5,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_158.csv,633,4.5667617517952424e-05,0.0,5,180,14,328,22,199,20,50,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_158.csv,633,0.00045667617517952425,0.0,1,136,17,191,24,138,28,63,18
